id_garantia,id_poliza,tipo_garantia,suma_garantizada,activa
GAR-0026497,POL-007594,Granizo,1786334.52,True
GAR-0026498,POL-007594,Robo parcial,1478459.94,True
GAR-0026499,POL-007594,Responsabilidad civil,5517997.39,True
GAR-0026500,POL-007595,Daño propio,1511178.59,True
GAR-0026501,POL-007595,Robo total,4018703.95,True
GAR-0026502,POL-007595,Robo parcial,3637491.7,True
GAR-0026503,POL-007595,Incendio,4434311.88,True
GAR-0026504,POL-007596,Incendio,8051775.51,True
GAR-0026505,POL-007596,Daño propio,8642309.84,True
GAR-0026506,POL-007596,Responsabilidad civil,7088445.1,True
GAR-0026507,POL-007596,Asistencia en ruta,17163478.17,True
GAR-0026508,POL-007596,Granizo,16434025.69,True
GAR-0026509,POL-007597,Robo total,4297877.27,True
GAR-0026510,POL-007597,Incendio,8514914.26,True
GAR-0026511,POL-007597,Asistencia en ruta,6393543.52,True
GAR-0026512,POL-007597,Robo parcial,6327244.11,True
GAR-0026513,POL-007597,Daño propio,3373926.08,True
GAR-0026514,POL-007598,Daño propio,4353583.79,True
GAR-0026515,POL-007598,Granizo,2857711.49,True
GAR-0026516,POL-007599,Granizo,3580547.21,True
GAR-0026517,POL-007599,Asistencia en ruta,5470629.93,True
GAR-0026518,POL-007599,Daño propio,6020225.66,True
GAR-0026519,POL-007599,Responsabilidad civil,2815895.66,True
GAR-0026520,POL-007599,Robo total,3427377.54,True
GAR-0026521,POL-007600,Daño propio,2798698.86,True
GAR-0026522,POL-007600,Robo parcial,2893207.96,True
GAR-0026523,POL-007600,Incendio,6320042.34,True
GAR-0026524,POL-007600,Responsabilidad civil,3262722.32,True
GAR-0026525,POL-007600,Robo total,5350707.84,True
GAR-0026526,POL-007601,Incendio,2290935.42,True
GAR-0026527,POL-007601,Asistencia en ruta,9075573.79,True
GAR-0026528,POL-007602,Asistencia en ruta,3055026.04,True
GAR-0026529,POL-007602,Robo total,8540397.01,True
GAR-0026530,POL-007602,Incendio,3420722.49,True
GAR-0026531,POL-007602,Daño propio,3542329.23,True
GAR-0026532,POL-007602,Responsabilidad civil,9998651.41,True
GAR-0026533,POL-007603,Daño propio,7789452.43,True
GAR-0026534,POL-007603,Robo parcial,2649911.46,True
GAR-0026535,POL-007603,Asistencia en ruta,6012380.39,True
GAR-0026536,POL-007603,Responsabilidad civil,8309815.34,True
GAR-0026537,POL-007603,Robo total,9040836.01,True
GAR-0026538,POL-007604,Daño propio,5146085.84,True
GAR-0026539,POL-007604,Robo total,4442606.12,True
GAR-0026540,POL-007604,Robo parcial,4893925.91,True
GAR-0026541,POL-007604,Granizo,7325022.2,True
GAR-0026542,POL-007604,Incendio,10121432.64,True
GAR-0026543,POL-007605,Robo parcial,6356271.19,True
GAR-0026544,POL-007605,Responsabilidad civil,5228346.36,True
GAR-0026545,POL-007606,Granizo,9487150.4,True
GAR-0026546,POL-007606,Asistencia en ruta,3737574.07,True
GAR-0026547,POL-007606,Robo total,5861198.87,True
GAR-0026548,POL-007607,Daño propio,5216400.37,True
GAR-0026549,POL-007607,Granizo,6719028.77,True
GAR-0026550,POL-007607,Robo total,2998092.19,True
GAR-0026551,POL-007607,Responsabilidad civil,6350456.62,True
GAR-0026552,POL-007608,Incendio,8576356.22,True
GAR-0026553,POL-007608,Daño propio,6671369.06,True
GAR-0026554,POL-007609,Robo total,5287867.13,True
GAR-0026555,POL-007609,Responsabilidad civil,3652637.88,True
GAR-0026556,POL-007609,Daño propio,3377884.25,True
GAR-0026557,POL-007610,Daño propio,5798391.63,True
GAR-0026558,POL-007610,Robo total,5694962.66,True
GAR-0026559,POL-007611,Daño propio,8844280.03,True
GAR-0026560,POL-007611,Robo total,4838075.6,True
GAR-0026561,POL-007611,Incendio,8214805.94,True
GAR-0026562,POL-007611,Granizo,4110176.17,True
GAR-0026563,POL-007611,Responsabilidad civil,7893486.13,True
GAR-0026564,POL-007612,Incendio,5071910.74,True
GAR-0026565,POL-007612,Robo total,5595836.83,True
GAR-0026566,POL-007613,Incendio,9755011.35,True
GAR-0026567,POL-007613,Daño propio,4037396.21,True
GAR-0026568,POL-007613,Asistencia en ruta,5697048.72,True
GAR-0026569,POL-007613,Robo parcial,9254058.49,True
GAR-0026570,POL-007614,Daño propio,8641649.05,True
GAR-0026571,POL-007614,Granizo,6832883.92,True
GAR-0026572,POL-007614,Asistencia en ruta,2359123.2,True
GAR-0026573,POL-007615,Granizo,5200608.73,True
GAR-0026574,POL-007615,Responsabilidad civil,2322091.66,True
GAR-0026575,POL-007616,Robo total,3716118.67,True
GAR-0026576,POL-007616,Daño propio,4908111.18,True
GAR-0026577,POL-007617,Asistencia en ruta,3243743.01,True
GAR-0026578,POL-007617,Robo total,5550117.19,True
GAR-0026579,POL-007617,Incendio,3121884.37,True
GAR-0026580,POL-007617,Responsabilidad civil,4145798.08,True
GAR-0026581,POL-007618,Robo parcial,2408435.76,True
GAR-0026582,POL-007618,Robo total,3943523.63,True
GAR-0026583,POL-007618,Responsabilidad civil,6149796.83,True
GAR-0026584,POL-007619,Granizo,2010643.21,True
GAR-0026585,POL-007619,Responsabilidad civil,5526010.58,True
GAR-0026586,POL-007619,Asistencia en ruta,3732602.14,True
GAR-0026587,POL-007620,Robo parcial,2518740.5,True
GAR-0026588,POL-007620,Asistencia en ruta,2844522.53,True
GAR-0026589,POL-007621,Daño propio,5855764.52,True
GAR-0026590,POL-007621,Responsabilidad civil,1583331.19,True
GAR-0026591,POL-007622,Robo total,6467778.93,True
GAR-0026592,POL-007622,Incendio,5231326.61,True
GAR-0026593,POL-007622,Granizo,6573069.38,True
GAR-0026594,POL-007622,Daño propio,4397562.32,True
GAR-0026595,POL-007622,Responsabilidad civil,4298780.4,True
GAR-0026596,POL-007623,Incendio,2420854.14,True
GAR-0026597,POL-007623,Robo total,1595258.69,True
GAR-0026598,POL-007623,Responsabilidad civil,3025013.46,True
GAR-0026599,POL-007623,Asistencia en ruta,1614550.05,True
GAR-0026600,POL-007623,Granizo,3963789.03,True
GAR-0026601,POL-007624,Responsabilidad civil,11110508.97,True
GAR-0026602,POL-007624,Incendio,3510022.11,True
GAR-0026603,POL-007624,Granizo,10082443.54,True
GAR-0026604,POL-007624,Robo total,9393318.79,True
GAR-0026605,POL-007625,Robo total,4760513.79,True
GAR-0026606,POL-007625,Responsabilidad civil,3788486.01,True
GAR-0026607,POL-007625,Granizo,6752136.48,True
GAR-0026608,POL-007625,Incendio,7868990.76,True
GAR-0026609,POL-007626,Granizo,3238384.03,True
GAR-0026610,POL-007626,Incendio,6960747.3,True
GAR-0026611,POL-007626,Robo parcial,1956122.89,True
GAR-0026612,POL-007627,Robo total,3830903.59,True
GAR-0026613,POL-007627,Asistencia en ruta,6734827.11,True
GAR-0026614,POL-007628,Incendio,3114374.84,True
GAR-0026615,POL-007628,Robo parcial,5382264.89,True
GAR-0026616,POL-007629,Incendio,7956856.44,True
GAR-0026617,POL-007629,Robo total,6582812.82,True
GAR-0026618,POL-007629,Responsabilidad civil,5126441.25,True
GAR-0026619,POL-007629,Asistencia en ruta,8160656.97,True
GAR-0026620,POL-007629,Robo parcial,7409947.26,True
GAR-0026621,POL-007630,Incendio,1481709.98,True
GAR-0026622,POL-007630,Robo total,4707329.37,True
GAR-0026623,POL-007630,Asistencia en ruta,3644125.17,True
GAR-0026624,POL-007631,Robo parcial,4563060.15,True
GAR-0026625,POL-007631,Incendio,1596122.89,True
GAR-0026626,POL-007631,Asistencia en ruta,5084849.92,True
GAR-0026627,POL-007631,Granizo,2404188.96,True
GAR-0026628,POL-007631,Daño propio,4763286.31,True
GAR-0026629,POL-007632,Asistencia en ruta,3886874.57,True
GAR-0026630,POL-007632,Robo parcial,6847381.23,True
GAR-0026631,POL-007633,Daño propio,9123083.03,True
GAR-0026632,POL-007633,Robo total,5371065.04,True
GAR-0026633,POL-007634,Asistencia en ruta,1161625.49,True
GAR-0026634,POL-007634,Robo parcial,5308892.69,True
GAR-0026635,POL-007634,Robo total,3947127.91,True
GAR-0026636,POL-007634,Incendio,2608663.43,True
GAR-0026637,POL-007634,Granizo,4845691.42,True
GAR-0026638,POL-007635,Robo total,6327425.32,True
GAR-0026639,POL-007635,Incendio,9603959.14,True
GAR-0026640,POL-007635,Daño propio,3570352.47,True
GAR-0026641,POL-007635,Granizo,9225075.09,True
GAR-0026642,POL-007635,Asistencia en ruta,4530446.43,True
GAR-0026643,POL-007636,Robo total,9059369.17,True
GAR-0026644,POL-007636,Granizo,8744507.64,True
GAR-0026645,POL-007636,Robo parcial,1884839.61,True
GAR-0026646,POL-007637,Incendio,4709129.15,True
GAR-0026647,POL-007637,Responsabilidad civil,6456329.28,True
GAR-0026648,POL-007637,Granizo,3584092.63,True
GAR-0026649,POL-007637,Asistencia en ruta,3355965.55,True
GAR-0026650,POL-007638,Incendio,1397051.79,True
GAR-0026651,POL-007638,Robo total,7330551.22,True
GAR-0026652,POL-007638,Daño propio,3624394.06,True
GAR-0026653,POL-007639,Robo parcial,5727100.35,True
GAR-0026654,POL-007639,Asistencia en ruta,2334357.18,True
GAR-0026655,POL-007639,Incendio,1760210.42,True
GAR-0026656,POL-007639,Granizo,6547270.8,True
GAR-0026657,POL-007639,Daño propio,2859097.67,True
GAR-0026658,POL-007640,Robo total,4145281.53,True
GAR-0026659,POL-007640,Incendio,4268242.49,True
GAR-0026660,POL-007640,Daño propio,4268820.44,True
GAR-0026661,POL-007640,Asistencia en ruta,3830805.83,True
GAR-0026662,POL-007641,Responsabilidad civil,6531890.16,True
GAR-0026663,POL-007641,Daño propio,2611984.42,True
GAR-0026664,POL-007641,Asistencia en ruta,2894606.09,True
GAR-0026665,POL-007641,Robo parcial,1582663.2,True
GAR-0026666,POL-007641,Incendio,9134359.01,True
GAR-0026667,POL-007642,Responsabilidad civil,3402073.95,True
GAR-0026668,POL-007642,Daño propio,7298175.39,True
GAR-0026669,POL-007643,Responsabilidad civil,1176751.32,True
GAR-0026670,POL-007643,Incendio,1155313.68,True
GAR-0026671,POL-007643,Granizo,5291755.3,True
GAR-0026672,POL-007644,Daño propio,9627477.47,True
GAR-0026673,POL-007644,Robo parcial,8066386.52,True
GAR-0026674,POL-007644,Robo total,10472468.84,True
GAR-0026675,POL-007644,Incendio,10047225.01,True
GAR-0026676,POL-007645,Granizo,939794.49,True
GAR-0026677,POL-007645,Asistencia en ruta,3458976.71,True
GAR-0026678,POL-007645,Robo total,4165549.84,True
GAR-0026679,POL-007645,Incendio,5204193.68,True
GAR-0026680,POL-007646,Asistencia en ruta,10494210.76,True
GAR-0026681,POL-007646,Robo total,10049219.37,True
GAR-0026682,POL-007647,Granizo,4513837.68,True
GAR-0026683,POL-007647,Robo parcial,2787727.35,True
GAR-0026684,POL-007648,Robo total,7996081.24,True
GAR-0026685,POL-007648,Granizo,4267524.31,True
GAR-0026686,POL-007648,Daño propio,2233417.69,True
GAR-0026687,POL-007648,Responsabilidad civil,8947406.92,True
GAR-0026688,POL-007649,Daño propio,3430841.73,True
GAR-0026689,POL-007649,Asistencia en ruta,3924616.42,True
GAR-0026690,POL-007649,Incendio,3688055.4,True
GAR-0026691,POL-007649,Robo parcial,3636326.02,True
GAR-0026692,POL-007650,Robo total,3270009.52,True
GAR-0026693,POL-007650,Daño propio,5976713.28,True
GAR-0026694,POL-007651,Responsabilidad civil,10321069.15,True
GAR-0026695,POL-007651,Robo parcial,11123857.82,True
GAR-0026696,POL-007651,Granizo,3947943.71,True
GAR-0026697,POL-007651,Incendio,6667785.43,True
GAR-0026698,POL-007651,Robo total,10939827.76,True
GAR-0026699,POL-007652,Responsabilidad civil,2821490.1,True
GAR-0026700,POL-007652,Robo parcial,4800195.39,True
GAR-0026701,POL-007652,Granizo,3383006.94,True
GAR-0026702,POL-007652,Incendio,6041505.06,True
GAR-0026703,POL-007652,Asistencia en ruta,5966166.59,True
GAR-0026704,POL-007653,Asistencia en ruta,4380625.19,True
GAR-0026705,POL-007653,Robo parcial,6591849.19,True
GAR-0026706,POL-007653,Daño propio,8718908.81,True
GAR-0026707,POL-007653,Incendio,7351401.37,True
GAR-0026708,POL-007653,Responsabilidad civil,10409477.67,True
GAR-0026709,POL-007654,Responsabilidad civil,5041843.41,True
GAR-0026710,POL-007654,Granizo,2345031.05,True
GAR-0026711,POL-007654,Daño propio,5439780.2,True
GAR-0026712,POL-007654,Asistencia en ruta,4529138.83,True
GAR-0026713,POL-007654,Robo total,3343376.04,True
GAR-0026714,POL-007655,Daño propio,9559802.29,True
GAR-0026715,POL-007655,Incendio,3276439.52,True
GAR-0026716,POL-007656,Incendio,2365991.42,True
GAR-0026717,POL-007656,Granizo,2559742.99,True
GAR-0026718,POL-007657,Robo parcial,2479697.53,True
GAR-0026719,POL-007657,Responsabilidad civil,3566809.89,True
GAR-0026720,POL-007657,Daño propio,2439656.68,True
GAR-0026721,POL-007657,Granizo,984067.32,True
GAR-0026722,POL-007658,Robo total,3005155.39,True
GAR-0026723,POL-007658,Incendio,5203674.99,True
GAR-0026724,POL-007658,Asistencia en ruta,1430077.32,True
GAR-0026725,POL-007659,Incendio,6812914.93,True
GAR-0026726,POL-007659,Granizo,2218242.47,True
GAR-0026727,POL-007660,Granizo,2712450.12,True
GAR-0026728,POL-007660,Responsabilidad civil,7963193.38,True
GAR-0026729,POL-007660,Incendio,7897948.45,True
GAR-0026730,POL-007660,Robo total,7699090.18,True
GAR-0026731,POL-007661,Robo total,1761139.79,True
GAR-0026732,POL-007661,Asistencia en ruta,4942176.77,True
GAR-0026733,POL-007662,Incendio,1424047.05,True
GAR-0026734,POL-007662,Robo parcial,7308505.82,True
GAR-0026735,POL-007662,Asistencia en ruta,7999511.05,True
GAR-0026736,POL-007662,Robo total,3491894.37,True
GAR-0026737,POL-007662,Daño propio,6051836.08,True
GAR-0026738,POL-007663,Asistencia en ruta,4266066.17,True
GAR-0026739,POL-007663,Robo parcial,1083990.24,True
GAR-0026740,POL-007663,Granizo,1856854.54,True
GAR-0026741,POL-007664,Asistencia en ruta,4007999.6,True
GAR-0026742,POL-007664,Granizo,1156589.82,True
GAR-0026743,POL-007664,Robo parcial,3555494.13,True
GAR-0026744,POL-007664,Daño propio,3672450.5,True
GAR-0026745,POL-007665,Asistencia en ruta,4658096.0,True
GAR-0026746,POL-007665,Granizo,4298239.65,True
GAR-0026747,POL-007665,Incendio,4101412.76,True
GAR-0026748,POL-007666,Incendio,11101781.6,True
GAR-0026749,POL-007666,Robo parcial,3237656.76,True
GAR-0026750,POL-007666,Robo total,3092980.64,True
GAR-0026751,POL-007666,Responsabilidad civil,3309827.38,True
GAR-0026752,POL-007667,Robo parcial,6814507.57,True
GAR-0026753,POL-007667,Granizo,14484103.27,True
GAR-0026754,POL-007667,Asistencia en ruta,4119925.83,True
GAR-0026755,POL-007667,Robo total,12871806.94,True
GAR-0026756,POL-007668,Robo total,8721114.51,True
GAR-0026757,POL-007668,Incendio,2578019.1,True
GAR-0026758,POL-007668,Responsabilidad civil,5346451.33,True
GAR-0026759,POL-007668,Asistencia en ruta,7153021.31,True
GAR-0026760,POL-007668,Robo parcial,3992285.63,True
GAR-0026761,POL-007669,Granizo,8067278.18,True
GAR-0026762,POL-007669,Daño propio,4431381.44,True
GAR-0026763,POL-007669,Responsabilidad civil,8795885.84,True
GAR-0026764,POL-007670,Responsabilidad civil,3865089.36,True
GAR-0026765,POL-007670,Granizo,5978072.83,True
GAR-0026766,POL-007670,Robo total,3524271.2,True
GAR-0026767,POL-007670,Incendio,2883528.62,True
GAR-0026768,POL-007671,Granizo,2771660.49,True
GAR-0026769,POL-007671,Responsabilidad civil,3084445.89,True
GAR-0026770,POL-007671,Incendio,1288871.19,True
GAR-0026771,POL-007672,Granizo,5549896.36,True
GAR-0026772,POL-007672,Robo parcial,4412993.35,True
GAR-0026773,POL-007672,Asistencia en ruta,1258945.65,True
GAR-0026774,POL-007673,Robo total,2387384.24,True
GAR-0026775,POL-007673,Daño propio,1574367.33,True
GAR-0026776,POL-007673,Asistencia en ruta,7080973.7,True
GAR-0026777,POL-007673,Robo parcial,3265207.98,True
GAR-0026778,POL-007674,Robo parcial,7320282.73,True
GAR-0026779,POL-007674,Responsabilidad civil,7273369.79,True
GAR-0026780,POL-007674,Robo total,7047976.66,True
GAR-0026781,POL-007675,Incendio,4096819.15,True
GAR-0026782,POL-007675,Robo total,1941653.02,True
GAR-0026783,POL-007675,Responsabilidad civil,1538005.41,True
GAR-0026784,POL-007675,Granizo,8117982.49,True
GAR-0026785,POL-007675,Daño propio,7705780.24,True
GAR-0026786,POL-007676,Robo parcial,8779655.76,True
GAR-0026787,POL-007676,Responsabilidad civil,3702636.27,True
GAR-0026788,POL-007676,Robo total,6860427.11,True
GAR-0026789,POL-007677,Robo parcial,1339536.64,True
GAR-0026790,POL-007677,Asistencia en ruta,8570142.85,True
GAR-0026791,POL-007677,Robo total,2527771.09,True
GAR-0026792,POL-007677,Daño propio,5199371.66,True
GAR-0026793,POL-007677,Granizo,5624535.68,True
GAR-0026794,POL-007678,Daño propio,8941044.86,True
GAR-0026795,POL-007678,Incendio,7359988.57,True
GAR-0026796,POL-007678,Robo parcial,3445909.69,True
GAR-0026797,POL-007678,Asistencia en ruta,5368093.69,True
GAR-0026798,POL-007678,Robo total,7686711.12,True
GAR-0026799,POL-007679,Granizo,3781269.6,True
GAR-0026800,POL-007679,Incendio,5294838.59,True
GAR-0026801,POL-007679,Daño propio,2153942.95,True
GAR-0026802,POL-007679,Robo parcial,4647127.07,True
GAR-0026803,POL-007680,Asistencia en ruta,5414438.86,True
GAR-0026804,POL-007680,Robo parcial,2057782.22,True
GAR-0026805,POL-007680,Daño propio,10550093.15,True
GAR-0026806,POL-007680,Responsabilidad civil,7330042.98,True
GAR-0026807,POL-007680,Granizo,5849816.55,True
GAR-0026808,POL-007681,Robo parcial,1124709.95,True
GAR-0026809,POL-007681,Robo total,6064576.31,True
GAR-0026810,POL-007681,Granizo,2465295.23,True
GAR-0026811,POL-007681,Asistencia en ruta,3593677.82,True
GAR-0026812,POL-007681,Incendio,2580743.49,True
GAR-0026813,POL-007682,Robo total,3489750.72,True
GAR-0026814,POL-007682,Granizo,7130725.77,True
GAR-0026815,POL-007682,Daño propio,2967631.05,True
GAR-0026816,POL-007682,Asistencia en ruta,7835915.43,True
GAR-0026817,POL-007682,Responsabilidad civil,6485183.15,True
GAR-0026818,POL-007683,Robo parcial,4737497.19,True
GAR-0026819,POL-007683,Granizo,2087404.29,True
GAR-0026820,POL-007683,Robo total,8875778.7,True
GAR-0026821,POL-007683,Asistencia en ruta,3275884.04,True
GAR-0026822,POL-007683,Responsabilidad civil,5825693.2,True
GAR-0026823,POL-007684,Responsabilidad civil,2080440.47,True
GAR-0026824,POL-007684,Granizo,2873699.93,True
GAR-0026825,POL-007684,Incendio,6261281.03,True
GAR-0026826,POL-007684,Asistencia en ruta,8843178.74,True
GAR-0026827,POL-007685,Granizo,3404750.8,True
GAR-0026828,POL-007685,Incendio,5518117.44,True
GAR-0026829,POL-007685,Responsabilidad civil,3454479.31,True
GAR-0026830,POL-007686,Granizo,6900347.6,True
GAR-0026831,POL-007686,Daño propio,3897146.55,True
GAR-0026832,POL-007687,Robo parcial,2866734.32,True
GAR-0026833,POL-007687,Responsabilidad civil,3948457.67,True
GAR-0026834,POL-007687,Granizo,1625536.07,True
GAR-0026835,POL-007687,Daño propio,4831034.39,True
GAR-0026836,POL-007688,Robo total,4222704.66,True
GAR-0026837,POL-007688,Robo parcial,3057889.97,True
GAR-0026838,POL-007689,Asistencia en ruta,2943212.92,True
GAR-0026839,POL-007689,Daño propio,3706223.33,True
GAR-0026840,POL-007689,Robo total,4072925.36,True
GAR-0026841,POL-007689,Robo parcial,3848610.89,True
GAR-0026842,POL-007690,Responsabilidad civil,4635121.83,True
GAR-0026843,POL-007690,Robo parcial,4108521.55,True
GAR-0026844,POL-007690,Daño propio,2018166.98,True
GAR-0026845,POL-007690,Incendio,9099487.57,True
GAR-0026846,POL-007690,Robo total,8546786.87,True
GAR-0026847,POL-007691,Robo total,4877251.22,True
GAR-0026848,POL-007691,Daño propio,1386487.31,True
GAR-0026849,POL-007691,Asistencia en ruta,1704142.58,True
GAR-0026850,POL-007692,Responsabilidad civil,3038225.37,True
GAR-0026851,POL-007692,Robo parcial,3562610.58,True
GAR-0026852,POL-007692,Incendio,3890402.62,True
GAR-0026853,POL-007692,Granizo,3371126.15,True
GAR-0026854,POL-007693,Robo total,8490610.93,True
GAR-0026855,POL-007693,Daño propio,3996124.76,True
GAR-0026856,POL-007693,Robo parcial,8117242.5,True
GAR-0026857,POL-007693,Responsabilidad civil,4153813.64,True
GAR-0026858,POL-007693,Granizo,4724288.09,True
GAR-0026859,POL-007694,Robo total,3441770.88,True
GAR-0026860,POL-007694,Responsabilidad civil,2397013.62,True
GAR-0026861,POL-007694,Daño propio,1743304.01,True
GAR-0026862,POL-007694,Asistencia en ruta,5571399.81,True
GAR-0026863,POL-007695,Daño propio,4905035.65,True
GAR-0026864,POL-007695,Robo total,2269079.03,True
GAR-0026865,POL-007696,Robo total,6011785.95,True
GAR-0026866,POL-007696,Granizo,2177717.54,True
GAR-0026867,POL-007697,Robo parcial,6399169.68,True
GAR-0026868,POL-007697,Granizo,5115175.92,True
GAR-0026869,POL-007698,Responsabilidad civil,4564555.95,True
GAR-0026870,POL-007698,Asistencia en ruta,3815154.29,True
GAR-0026871,POL-007698,Granizo,1488903.11,True
GAR-0026872,POL-007699,Granizo,2077020.09,True
GAR-0026873,POL-007699,Responsabilidad civil,8644057.78,True
GAR-0026874,POL-007699,Daño propio,5527104.58,True
GAR-0026875,POL-007699,Incendio,1659376.25,True
GAR-0026876,POL-007699,Robo parcial,1564679.04,True
GAR-0026877,POL-007700,Granizo,6399177.29,True
GAR-0026878,POL-007700,Robo parcial,9298347.95,True
GAR-0026879,POL-007700,Incendio,3760675.01,True
GAR-0026880,POL-007700,Asistencia en ruta,9058017.29,True
GAR-0026881,POL-007700,Responsabilidad civil,1999777.26,True
GAR-0026882,POL-007701,Daño propio,2281192.62,True
GAR-0026883,POL-007701,Granizo,5362439.26,True
GAR-0026884,POL-007702,Robo total,2803959.31,True
GAR-0026885,POL-007702,Daño propio,1361170.33,True
GAR-0026886,POL-007703,Robo parcial,4094931.55,True
GAR-0026887,POL-007703,Asistencia en ruta,4022906.52,True
GAR-0026888,POL-007703,Granizo,5841008.89,True
GAR-0026889,POL-007703,Robo total,6136752.46,True
GAR-0026890,POL-007704,Incendio,5620048.69,True
GAR-0026891,POL-007704,Daño propio,8217761.94,True
GAR-0026892,POL-007704,Granizo,5413203.86,True
GAR-0026893,POL-007705,Granizo,2898909.64,True
GAR-0026894,POL-007705,Robo total,4318876.1,True
GAR-0026895,POL-007705,Incendio,6204799.72,True
GAR-0026896,POL-007705,Robo parcial,7794428.4,True
GAR-0026897,POL-007706,Responsabilidad civil,4594106.76,True
GAR-0026898,POL-007706,Incendio,1160257.13,True
GAR-0026899,POL-007706,Asistencia en ruta,1593837.26,True
GAR-0026900,POL-007706,Granizo,7425088.95,True
GAR-0026901,POL-007707,Daño propio,2938968.16,True
GAR-0026902,POL-007707,Robo parcial,3008100.85,True
GAR-0026903,POL-007707,Robo total,5602582.55,True
GAR-0026904,POL-007707,Responsabilidad civil,6070520.08,True
GAR-0026905,POL-007707,Granizo,7312660.24,True
GAR-0026906,POL-007708,Granizo,6118055.77,True
GAR-0026907,POL-007708,Asistencia en ruta,4546098.47,True
GAR-0026908,POL-007708,Incendio,4251520.35,True
GAR-0026909,POL-007708,Robo total,1605679.55,True
GAR-0026910,POL-007708,Daño propio,1458454.76,True
GAR-0026911,POL-007709,Daño propio,5893128.87,True
GAR-0026912,POL-007709,Responsabilidad civil,1474556.3,True
GAR-0026913,POL-007710,Asistencia en ruta,1604994.59,True
GAR-0026914,POL-007710,Robo total,5258884.68,True
GAR-0026915,POL-007711,Daño propio,1779610.22,True
GAR-0026916,POL-007711,Robo parcial,6469358.59,True
GAR-0026917,POL-007711,Robo total,5714167.89,True
GAR-0026918,POL-007711,Asistencia en ruta,3901117.29,True
GAR-0026919,POL-007712,Asistencia en ruta,4385689.67,True
GAR-0026920,POL-007712,Daño propio,6228284.64,True
GAR-0026921,POL-007712,Robo total,5405898.38,True
GAR-0026922,POL-007712,Incendio,3011821.88,True
GAR-0026923,POL-007712,Granizo,4730269.59,True
GAR-0026924,POL-007713,Incendio,3437770.39,True
GAR-0026925,POL-007713,Asistencia en ruta,1769222.72,True
GAR-0026926,POL-007713,Daño propio,2366429.07,True
GAR-0026927,POL-007714,Incendio,7693848.77,True
GAR-0026928,POL-007714,Asistencia en ruta,11083328.73,True
GAR-0026929,POL-007714,Robo parcial,7513873.76,True
GAR-0026930,POL-007715,Daño propio,7736348.73,True
GAR-0026931,POL-007715,Responsabilidad civil,6750961.01,True
GAR-0026932,POL-007715,Robo total,7707985.96,True
GAR-0026933,POL-007715,Robo parcial,3113912.34,True
GAR-0026934,POL-007715,Granizo,4736082.42,True
GAR-0026935,POL-007716,Asistencia en ruta,5320631.23,True
GAR-0026936,POL-007716,Incendio,12663065.28,True
GAR-0026937,POL-007717,Robo total,1706032.73,True
GAR-0026938,POL-007717,Daño propio,4987234.27,True
GAR-0026939,POL-007717,Incendio,3777049.5,True
GAR-0026940,POL-007717,Asistencia en ruta,2214704.55,True
GAR-0026941,POL-007718,Robo total,4220833.4,True
GAR-0026942,POL-007718,Robo parcial,5357303.95,True
GAR-0026943,POL-007718,Asistencia en ruta,2697028.14,True
GAR-0026944,POL-007718,Incendio,1536837.95,True
GAR-0026945,POL-007719,Responsabilidad civil,4393080.26,True
GAR-0026946,POL-007719,Daño propio,3156844.96,True
GAR-0026947,POL-007720,Incendio,11058340.96,True
GAR-0026948,POL-007720,Daño propio,10809294.36,True
GAR-0026949,POL-007720,Robo parcial,4986576.0,True
GAR-0026950,POL-007720,Asistencia en ruta,4210085.0,True
GAR-0026951,POL-007721,Responsabilidad civil,11900853.86,True
GAR-0026952,POL-007721,Granizo,12501099.31,True
GAR-0026953,POL-007721,Robo total,6871430.63,True
GAR-0026954,POL-007722,Responsabilidad civil,4082370.49,True
GAR-0026955,POL-007722,Robo parcial,5262730.56,True
GAR-0026956,POL-007722,Asistencia en ruta,2013289.57,True
GAR-0026957,POL-007722,Robo total,3068635.75,True
GAR-0026958,POL-007722,Daño propio,2342445.21,True
GAR-0026959,POL-007723,Daño propio,3810297.08,True
GAR-0026960,POL-007723,Incendio,1318851.26,True
GAR-0026961,POL-007723,Asistencia en ruta,2600324.14,True
GAR-0026962,POL-007724,Granizo,12120018.41,True
GAR-0026963,POL-007724,Responsabilidad civil,15819621.5,True
GAR-0026964,POL-007724,Daño propio,6471708.68,True
GAR-0026965,POL-007725,Granizo,8393082.05,True
GAR-0026966,POL-007725,Responsabilidad civil,2677817.98,True
GAR-0026967,POL-007726,Granizo,1989839.62,True
GAR-0026968,POL-007726,Robo total,5612530.67,True
GAR-0026969,POL-007726,Asistencia en ruta,6009936.68,True
GAR-0026970,POL-007727,Granizo,6198716.67,True
GAR-0026971,POL-007727,Daño propio,3392336.39,True
GAR-0026972,POL-007728,Asistencia en ruta,7064840.94,True
GAR-0026973,POL-007728,Responsabilidad civil,4035639.73,True
GAR-0026974,POL-007728,Robo parcial,5258293.61,True
GAR-0026975,POL-007728,Incendio,7161702.64,True
GAR-0026976,POL-007728,Robo total,11237681.61,True
GAR-0026977,POL-007729,Responsabilidad civil,4028666.91,True
GAR-0026978,POL-007729,Granizo,17850915.25,True
GAR-0026979,POL-007730,Robo parcial,1604638.13,True
GAR-0026980,POL-007730,Responsabilidad civil,5482539.8,True
GAR-0026981,POL-007730,Incendio,2389733.49,True
