id_parte,id_poliza,id_objeto_asegurado,id_perito,id_denunciante,id_receptor_pago,fecha_apertura,fecha_cierre,tipo_siniestro,estado,monto_reclamado,tipo_seguro,dias_resolucion
PAR-007266,POL-007266,OBJ-007266,PER-0027,CLI-07266,CLI-07266,2024-09-27,2024-10-07,Choque,Cerrado,43054.69,Automóvil,10
PAR-007267,POL-007267,OBJ-007267,PER-0009,CLI-07267,CLI-07267,2026-03-21,2026-05-30,Responsabilidad civil,Cerrado,47946.03,Automóvil,70
PAR-007268,POL-007268,OBJ-007268,PER-0016,CLI-07268,CLI-07268,2024-05-30,2024-07-07,Robo parcial,Cerrado,38757.97,Automóvil,38
PAR-007269,POL-007269,OBJ-007269,PER-0009,CLI-07269,CLI-07269,2025-05-25,2025-06-24,Responsabilidad civil,Cerrado,61282.59,Automóvil,30
PAR-007270,POL-007270,OBJ-007270,PER-0043,CLI-07270,CLI-07270,2024-05-30,2024-06-14,Choque,Cerrado,45009.22,Automóvil,15
PAR-007271,POL-007271,OBJ-007271,PER-0045,CLI-07271,CLI-07271,2023-07-05,2023-09-07,Choque,Cerrado,33123.7,Automóvil,64
PAR-007272,POL-007272,OBJ-007272,PER-0039,CLI-07272,CLI-07272,2024-12-26,2025-01-18,Responsabilidad civil,Cerrado,51408.99,Automóvil,23
PAR-007273,POL-007273,OBJ-007273,PER-0053,CLI-07273,CLI-07273,2024-07-29,2024-08-07,Choque,Cerrado,61687.71,Automóvil,9
PAR-007274,POL-007274,OBJ-007274,PER-0045,CLI-07274,CLI-07274,2024-01-01,2024-01-19,Choque,Cerrado,59747.73,Automóvil,18
PAR-007275,POL-007275,OBJ-007275,PER-0025,CLI-07275,CLI-07275,2026-02-19,2026-05-01,Granizo,Cerrado,18234.94,Automóvil,71
PAR-007276,POL-007276,OBJ-007276,PER-0046,CLI-07276,CLI-07276,2025-06-24,2025-09-13,Robo total,Cerrado,4690.19,Automóvil,81
PAR-007277,POL-007277,OBJ-007277,PER-0033,CLI-07277,CLI-07277,2024-08-28,2024-10-07,Granizo,Cerrado,32051.14,Automóvil,40
PAR-007278,POL-007278,OBJ-007278,PER-0035,CLI-07278,CLI-07278,2024-09-27,2024-11-19,Granizo,Cerrado,36937.57,Automóvil,53
PAR-007279,POL-007279,OBJ-007279,PER-0045,CLI-07279,CLI-07279,2024-10-27,2025-01-23,Robo parcial,Cerrado,60419.63,Automóvil,88
PAR-007280,POL-007280,OBJ-007280,PER-0007,CLI-07280,CLI-07280,2025-07-24,2025-09-08,Responsabilidad civil,Cerrado,36547.56,Automóvil,46
PAR-007281,POL-007281,OBJ-007281,PER-0018,CLI-07281,CLI-10155,2023-12-02,2023-12-15,Incendio,Cerrado,51319.53,Automóvil,13
PAR-007282,POL-007282,OBJ-007282,PER-0033,CLI-07282,CLI-07282,2025-09-22,2025-10-29,Robo parcial,Cerrado,28036.72,Automóvil,37
PAR-007283,POL-007283,OBJ-007283,PER-0044,CLI-07283,CLI-10026,2025-03-26,2025-06-19,Robo parcial,Cerrado,44115.88,Automóvil,85
PAR-007284,POL-007284,OBJ-007284,PER-0036,CLI-07284,CLI-07284,2023-07-05,2023-08-29,Granizo,Cerrado,14209.48,Automóvil,55
PAR-007285,POL-007285,OBJ-007285,PER-0026,CLI-07285,CLI-07285,2024-05-30,2024-07-09,Granizo,Cerrado,29046.57,Automóvil,40
PAR-007286,POL-007286,OBJ-007286,PER-0043,CLI-07286,CLI-07286,2024-07-29,2024-08-24,Granizo,Cerrado,43692.21,Automóvil,26
PAR-007287,POL-007287,OBJ-007287,PER-0017,CLI-07287,CLI-04142,2023-10-03,2023-12-16,Robo parcial,Cerrado,11329.39,Automóvil,74
PAR-007288,POL-007288,OBJ-007288,PER-0054,CLI-07288,CLI-07288,2024-04-30,2024-05-08,Choque,Cerrado,44843.47,Automóvil,8
PAR-007289,POL-007289,OBJ-007289,PER-0016,CLI-07289,CLI-07289,2025-10-22,2025-12-09,Robo total,Cerrado,69836.16,Automóvil,48
PAR-007290,POL-007290,OBJ-007290,PER-0052,CLI-07290,CLI-07290,2024-03-01,2024-03-29,Incendio,Cerrado,54998.8,Automóvil,28
PAR-007291,POL-007291,OBJ-007291,PER-0039,CLI-07291,CLI-07291,2026-02-19,2026-02-24,Robo total,Cerrado,33555.35,Automóvil,5
PAR-007292,POL-007292,OBJ-007292,PER-0051,CLI-07292,CLI-07292,2024-06-29,2024-07-23,Robo total,Cerrado,131011.09,Automóvil,24
PAR-007293,POL-007293,OBJ-007293,PER-0030,CLI-07293,CLI-09551,2025-11-21,2026-01-29,Incendio,Cerrado,39048.4,Automóvil,69
PAR-007294,POL-007294,OBJ-007294,PER-0055,CLI-07294,CLI-07294,2025-01-25,2025-01-30,Robo total,Cerrado,25066.98,Automóvil,5
PAR-007295,POL-007295,OBJ-007295,PER-0059,CLI-07295,CLI-09972,2025-12-21,2026-03-12,Robo parcial,Cerrado,35844.3,Automóvil,81
PAR-007296,POL-007296,OBJ-007296,PER-0049,CLI-07296,CLI-06201,2025-07-24,2025-08-26,Choque,Cerrado,56600.94,Automóvil,33
PAR-007297,POL-007297,OBJ-007297,PER-0029,CLI-07297,CLI-07297,2025-01-25,2025-02-18,Choque,Cerrado,65064.18,Automóvil,24
PAR-007298,POL-007298,OBJ-007298,PER-0051,CLI-07298,CLI-07298,2026-03-21,2026-04-04,Granizo,Cerrado,32988.42,Automóvil,14
PAR-007299,POL-007299,OBJ-007299,PER-0015,CLI-07299,CLI-07299,2025-03-26,2025-05-12,Granizo,Cerrado,31280.85,Automóvil,47
PAR-007300,POL-007300,OBJ-007300,PER-0028,CLI-07300,CLI-07300,2024-07-29,2024-10-07,Robo parcial,Cerrado,2459.4,Automóvil,70
PAR-007301,POL-007301,OBJ-007301,PER-0001,CLI-07301,CLI-07301,2024-08-28,2024-09-30,Granizo,Cerrado,65670.3,Automóvil,33
PAR-007302,POL-007302,OBJ-007302,PER-0036,CLI-07302,CLI-07302,2024-03-31,2024-04-09,Robo parcial,Cerrado,48916.13,Automóvil,9
PAR-007303,POL-007303,OBJ-007303,PER-0035,CLI-07303,CLI-07303,2024-07-29,2024-08-31,Incendio,Cerrado,21519.14,Automóvil,33
PAR-007304,POL-007304,OBJ-007304,PER-0023,CLI-07304,CLI-07304,2025-02-24,2025-03-08,Choque,Cerrado,150702.92,Automóvil,12
PAR-007305,POL-007305,OBJ-007305,PER-0034,CLI-07305,CLI-07305,2026-01-20,2026-02-05,Robo total,Cerrado,54130.13,Automóvil,16
PAR-007306,POL-007306,OBJ-007306,PER-0005,CLI-07306,CLI-07306,2024-09-27,2024-10-24,Incendio,Cerrado,41548.34,Automóvil,27
PAR-007307,POL-007307,OBJ-007307,PER-0016,CLI-07307,CLI-07307,2025-09-22,2025-10-27,Robo total,Cerrado,1732.28,Automóvil,35
PAR-007308,POL-007308,OBJ-007308,PER-0044,CLI-07308,CLI-06255,2024-05-30,2024-08-22,Robo total,Cerrado,43240.52,Automóvil,84
PAR-007309,POL-007309,OBJ-007309,PER-0043,CLI-07309,CLI-07309,2024-01-31,2024-04-25,Granizo,Cerrado,446.77,Automóvil,85
PAR-007310,POL-007310,OBJ-007310,PER-0057,CLI-07310,CLI-07310,2026-03-21,2026-06-01,Robo parcial,Cerrado,63784.63,Automóvil,72
PAR-007311,POL-007311,OBJ-007311,PER-0006,CLI-07311,CLI-06510,2023-10-03,2023-12-02,Granizo,Cerrado,48865.14,Automóvil,60
PAR-007312,POL-007312,OBJ-007312,PER-0060,CLI-07312,CLI-07312,2025-10-22,2025-11-03,Robo total,Cerrado,8297.36,Automóvil,12
PAR-007313,POL-007313,OBJ-007313,PER-0041,CLI-07313,CLI-07313,2024-12-26,2025-02-14,Robo parcial,Cerrado,48450.14,Automóvil,50
PAR-007314,POL-007314,OBJ-007314,PER-0034,CLI-07314,CLI-07314,2025-10-22,2025-12-19,Incendio,Cerrado,84645.29,Automóvil,58
PAR-007315,POL-007315,OBJ-007315,PER-0005,CLI-07315,CLI-07315,2025-01-25,2025-04-25,Choque,Cerrado,30295.51,Automóvil,90
PAR-007316,POL-007316,OBJ-007316,PER-0012,CLI-07316,CLI-07316,2024-07-29,2024-09-25,Granizo,Cerrado,31975.55,Automóvil,58
PAR-007317,POL-007317,OBJ-007317,PER-0041,CLI-07317,CLI-02375,2024-09-27,2024-12-16,Responsabilidad civil,Cerrado,23578.92,Automóvil,80
PAR-007318,POL-007318,OBJ-007318,PER-0041,CLI-07318,CLI-07318,2023-08-04,2023-09-01,Responsabilidad civil,Cerrado,13207.61,Automóvil,28
PAR-007319,POL-007319,OBJ-007319,PER-0055,CLI-07319,CLI-07759,2025-02-24,2025-04-20,Incendio,Cerrado,78031.83,Automóvil,55
PAR-007320,POL-007320,OBJ-007320,PER-0029,CLI-07320,CLI-07320,2025-03-26,2025-04-04,Incendio,Cerrado,9444.39,Automóvil,9
PAR-007321,POL-007321,OBJ-007321,PER-0018,CLI-07321,CLI-07321,2025-10-22,2025-11-02,Choque,Cerrado,44871.16,Automóvil,11
PAR-007322,POL-007322,OBJ-007322,PER-0045,CLI-07322,CLI-07322,2023-07-05,2023-09-01,Robo parcial,Cerrado,16170.56,Automóvil,58
PAR-007323,POL-007323,OBJ-007323,PER-0018,CLI-07323,CLI-07323,2026-02-19,2026-05-05,Robo total,Cerrado,10588.54,Automóvil,75
PAR-007324,POL-007324,OBJ-007324,PER-0020,CLI-07324,CLI-07324,2025-07-24,2025-10-20,Robo parcial,Cerrado,7409.72,Automóvil,88
PAR-007325,POL-007325,OBJ-007325,PER-0031,CLI-07325,CLI-07325,2025-08-23,2025-08-27,Granizo,Cerrado,4585.37,Automóvil,4
PAR-007326,POL-007326,OBJ-007326,PER-0004,CLI-07326,CLI-07326,2024-08-28,2024-09-05,Choque,Cerrado,7853.69,Automóvil,8
PAR-007327,POL-007327,OBJ-007327,PER-0055,CLI-07327,CLI-07327,2024-07-29,2024-09-27,Responsabilidad civil,Cerrado,42816.3,Automóvil,60
PAR-007328,POL-007328,OBJ-007328,PER-0050,CLI-07328,CLI-07328,2025-01-25,2025-01-29,Robo parcial,Cerrado,28905.88,Automóvil,4
PAR-007329,POL-007329,OBJ-007329,PER-0050,CLI-07329,CLI-07329,2025-04-25,2025-06-04,Robo total,Cerrado,153045.25,Automóvil,40
PAR-007330,POL-007330,OBJ-007330,PER-0034,CLI-07330,CLI-07330,2025-01-25,2025-02-01,Incendio,Cerrado,31590.92,Automóvil,7
PAR-007331,POL-007331,OBJ-007331,PER-0005,CLI-07331,CLI-07331,2024-01-31,2024-04-18,Choque,Cerrado,2211.78,Automóvil,78
PAR-007332,POL-007332,OBJ-007332,PER-0020,CLI-07332,CLI-07332,2025-01-25,2025-02-26,Granizo,Cerrado,52890.23,Automóvil,32
PAR-007333,POL-007333,OBJ-007333,PER-0043,CLI-07333,CLI-07333,2026-01-20,2026-01-28,Granizo,Cerrado,19846.51,Automóvil,8
PAR-007334,POL-007334,OBJ-007334,PER-0059,CLI-07334,CLI-07334,2023-05-06,2023-06-06,Responsabilidad civil,Cerrado,34817.51,Automóvil,31
PAR-007335,POL-007335,OBJ-007335,PER-0042,CLI-07335,CLI-07335,2025-02-24,2025-03-06,Robo parcial,Cerrado,4221.14,Automóvil,10
PAR-007336,POL-007336,OBJ-007336,PER-0034,CLI-07336,CLI-07336,2023-11-02,2024-01-08,Incendio,Cerrado,57448.11,Automóvil,67
PAR-007337,POL-007337,OBJ-007337,PER-0027,CLI-07337,CLI-07337,2024-08-28,2024-11-01,Responsabilidad civil,Cerrado,34734.55,Automóvil,65
PAR-007338,POL-007338,OBJ-007338,PER-0025,CLI-07338,CLI-07338,2025-08-23,2025-09-27,Robo total,Cerrado,53965.97,Automóvil,35
PAR-007339,POL-007339,OBJ-007339,PER-0029,CLI-07339,CLI-07339,2024-03-01,2024-03-12,Incendio,Cerrado,7015.94,Automóvil,11
PAR-007340,POL-007340,OBJ-007340,PER-0012,CLI-07340,CLI-07340,2025-04-25,2025-05-02,Granizo,Cerrado,8122.38,Automóvil,7
PAR-007341,POL-007341,OBJ-007341,PER-0060,CLI-07341,CLI-07341,2024-09-27,2024-09-30,Granizo,Cerrado,58875.55,Automóvil,3
PAR-007342,POL-007342,OBJ-007342,PER-0019,CLI-07342,CLI-07342,2025-12-21,2026-03-17,Responsabilidad civil,Cerrado,87652.69,Automóvil,86
PAR-007343,POL-007343,OBJ-007343,PER-0004,CLI-07343,CLI-07343,2024-10-27,2024-11-13,Granizo,Cerrado,6384.03,Automóvil,17
PAR-007344,POL-007344,OBJ-007344,PER-0035,CLI-07344,CLI-07344,2024-08-28,2024-10-21,Responsabilidad civil,Cerrado,40289.46,Automóvil,54
PAR-007345,POL-007345,OBJ-007345,PER-0054,CLI-07345,CLI-07345,2025-06-24,2025-09-11,Choque,Cerrado,33166.89,Automóvil,79
PAR-007346,POL-007346,OBJ-007346,PER-0055,CLI-07346,CLI-07346,2025-11-21,2025-11-30,Responsabilidad civil,Cerrado,4325.94,Automóvil,9
PAR-007347,POL-007347,OBJ-007347,PER-0049,CLI-07347,CLI-07347,2025-09-22,2025-12-12,Robo parcial,Cerrado,7520.04,Automóvil,81
PAR-007348,POL-007348,OBJ-007348,PER-0031,CLI-07348,CLI-07348,2024-05-30,2024-06-06,Robo parcial,Cerrado,35752.31,Automóvil,7
PAR-007349,POL-007349,OBJ-007349,PER-0017,CLI-07349,CLI-07349,2023-12-02,2024-02-07,Granizo,Cerrado,74435.93,Automóvil,67
PAR-007350,POL-007350,OBJ-007350,PER-0049,CLI-07350,CLI-07350,2024-04-30,2024-06-27,Robo total,Cerrado,33522.27,Automóvil,58
PAR-007351,POL-007351,OBJ-007351,PER-0033,CLI-07351,CLI-07351,2025-01-25,2025-02-01,Robo total,Cerrado,34520.26,Automóvil,7
PAR-007352,POL-007352,OBJ-007352,PER-0023,CLI-07352,CLI-03381,2025-03-26,2025-05-02,Incendio,Cerrado,76927.57,Automóvil,37
PAR-007353,POL-007353,OBJ-007353,PER-0040,CLI-07353,CLI-07353,2025-05-25,2025-06-12,Robo total,Cerrado,48076.1,Automóvil,18
PAR-007354,POL-007354,OBJ-007354,PER-0017,CLI-07354,CLI-07354,2025-12-21,2026-03-03,Robo parcial,Cerrado,29494.04,Automóvil,72
PAR-007355,POL-007355,OBJ-007355,PER-0047,CLI-07355,CLI-06898,2025-07-24,2025-08-21,Robo total,Cerrado,30010.22,Automóvil,28
PAR-007356,POL-007356,OBJ-007356,PER-0011,CLI-07356,CLI-07356,2023-09-03,2023-09-24,Responsabilidad civil,Cerrado,36941.68,Automóvil,21
PAR-007357,POL-007357,OBJ-007357,PER-0010,CLI-07357,CLI-07357,2023-09-03,2023-11-04,Choque,Cerrado,68154.76,Automóvil,62
PAR-007358,POL-007358,OBJ-007358,PER-0039,CLI-07358,CLI-07358,2023-07-05,2023-08-25,Robo parcial,Cerrado,34484.99,Automóvil,51
PAR-007359,POL-007359,OBJ-007359,PER-0001,CLI-07359,CLI-07359,2024-05-30,2024-08-15,Responsabilidad civil,Cerrado,44898.38,Automóvil,77
PAR-007360,POL-007360,OBJ-007360,PER-0040,CLI-07360,CLI-07360,2025-11-21,2026-02-03,Choque,Cerrado,6645.38,Automóvil,74
PAR-007361,POL-007361,OBJ-007361,PER-0003,CLI-07361,CLI-07361,2023-10-03,2023-12-11,Robo total,Cerrado,51498.9,Automóvil,69
PAR-007362,POL-007362,OBJ-007362,PER-0037,CLI-07362,CLI-06660,2024-03-01,2024-05-07,Robo parcial,Cerrado,34555.06,Automóvil,67
PAR-007363,POL-007363,OBJ-007363,PER-0030,CLI-07363,CLI-07363,2025-05-25,2025-07-04,Incendio,Cerrado,31928.81,Automóvil,40
PAR-007364,POL-007364,OBJ-007364,PER-0039,CLI-07364,CLI-07364,2025-12-21,2026-01-01,Choque,Cerrado,36350.15,Automóvil,11
PAR-007365,POL-007365,OBJ-007365,PER-0040,CLI-07365,CLI-07365,2026-02-19,2026-04-15,Responsabilidad civil,Cerrado,15121.61,Automóvil,55
PAR-007366,POL-007366,OBJ-007366,PER-0001,CLI-07366,CLI-07366,2025-07-24,2025-09-12,Granizo,Cerrado,170912.16,Automóvil,50
PAR-007367,POL-007367,OBJ-007367,PER-0034,CLI-07367,CLI-07367,2025-08-23,2025-09-02,Robo total,Cerrado,97205.28,Automóvil,10
PAR-007368,POL-007368,OBJ-007368,PER-0046,CLI-07368,CLI-07368,2024-03-31,2024-05-04,Robo total,Cerrado,30839.46,Automóvil,34
PAR-007369,POL-007369,OBJ-007369,PER-0051,CLI-07369,CLI-07369,2026-03-21,2026-05-20,Incendio,Cerrado,31360.71,Automóvil,60
PAR-007370,POL-007370,OBJ-007370,PER-0029,CLI-07370,CLI-07370,2025-09-22,2025-11-06,Granizo,Cerrado,55552.12,Automóvil,45
PAR-007371,POL-007371,OBJ-007371,PER-0010,CLI-07371,CLI-07371,2025-07-24,2025-09-16,Robo parcial,Cerrado,435.11,Automóvil,54
PAR-007372,POL-007372,OBJ-007372,PER-0044,CLI-07372,CLI-07372,2025-12-21,2026-01-02,Granizo,Cerrado,8082.53,Automóvil,12
PAR-007373,POL-007373,OBJ-007373,PER-0020,CLI-07373,CLI-07373,2024-04-30,2024-05-21,Responsabilidad civil,Cerrado,50066.25,Automóvil,21
PAR-007374,POL-007374,OBJ-007374,PER-0046,CLI-07374,CLI-07374,2025-12-21,2026-01-30,Robo total,Cerrado,20583.4,Automóvil,40
PAR-007375,POL-007375,OBJ-007375,PER-0047,CLI-07375,CLI-07375,2024-04-30,2024-05-03,Choque,Cerrado,13648.03,Automóvil,3
PAR-007376,POL-007376,OBJ-007376,PER-0007,CLI-07376,CLI-07376,2026-01-20,2026-02-19,Incendio,Cerrado,32292.18,Automóvil,30
PAR-007377,POL-007377,OBJ-007377,PER-0015,CLI-07377,CLI-07377,2025-02-24,2025-04-14,Granizo,Cerrado,5131.2,Automóvil,49
PAR-007378,POL-007378,OBJ-007378,PER-0004,CLI-07378,CLI-04797,2025-05-25,2025-07-07,Choque,Cerrado,43479.57,Automóvil,43
PAR-007379,POL-007379,OBJ-007379,PER-0023,CLI-07379,CLI-07379,2023-12-02,2024-02-25,Choque,Cerrado,10098.73,Automóvil,85
PAR-007380,POL-007380,OBJ-007380,PER-0034,CLI-07380,CLI-07380,2025-05-25,2025-07-08,Responsabilidad civil,Cerrado,57853.69,Automóvil,44
PAR-007381,POL-007381,OBJ-007381,PER-0038,CLI-07381,CLI-07381,2025-08-23,2025-10-27,Robo parcial,Cerrado,28644.19,Automóvil,65
PAR-007382,POL-007382,OBJ-007382,PER-0021,CLI-07382,CLI-07382,2024-09-27,2024-11-18,Incendio,Cerrado,122251.36,Automóvil,52
PAR-007383,POL-007383,OBJ-007383,PER-0029,CLI-07383,CLI-07383,2025-11-21,2025-12-05,Incendio,Cerrado,48079.64,Automóvil,14
PAR-007384,POL-007384,OBJ-007384,PER-0029,CLI-07384,CLI-07384,2024-07-29,2024-09-27,Robo total,Cerrado,39969.11,Automóvil,60
PAR-007385,POL-007385,OBJ-007385,PER-0017,CLI-07385,CLI-07385,2025-02-24,2025-03-11,Robo parcial,Cerrado,27026.7,Automóvil,15
PAR-007386,POL-007386,OBJ-007386,PER-0031,CLI-07386,CLI-07386,2024-07-29,2024-08-18,Robo parcial,Cerrado,34203.54,Automóvil,20
PAR-007387,POL-007387,OBJ-007387,PER-0007,CLI-07387,CLI-02789,2024-03-31,2024-04-09,Choque,Cerrado,46479.1,Automóvil,9
PAR-007388,POL-007388,OBJ-007388,PER-0041,CLI-07388,CLI-07388,2025-06-24,2025-08-05,Granizo,Cerrado,43316.74,Automóvil,42
PAR-007389,POL-007389,OBJ-007389,PER-0002,CLI-07389,CLI-07389,2025-08-23,2025-11-08,Robo parcial,Cerrado,28864.35,Automóvil,77
PAR-007390,POL-007390,OBJ-007390,PER-0013,CLI-07390,CLI-07390,2025-04-25,2025-07-16,Choque,Cerrado,37617.78,Automóvil,82
PAR-007391,POL-007391,OBJ-007391,PER-0010,CLI-07391,CLI-08595,2024-09-27,2024-11-18,Choque,Cerrado,66552.07,Automóvil,52
PAR-007392,POL-007392,OBJ-007392,PER-0024,CLI-07392,CLI-07392,2023-09-03,2023-11-09,Incendio,Cerrado,30808.33,Automóvil,67
PAR-007393,POL-007393,OBJ-007393,PER-0059,CLI-07393,CLI-07393,2024-01-31,2024-04-18,Responsabilidad civil,Cerrado,54889.51,Automóvil,78
PAR-007394,POL-007394,OBJ-007394,PER-0060,CLI-07394,CLI-07394,2024-08-28,2024-09-02,Responsabilidad civil,Cerrado,53661.19,Automóvil,5
PAR-007395,POL-007395,OBJ-007395,PER-0042,CLI-07395,CLI-07395,2024-09-27,2024-12-04,Choque,Cerrado,17197.13,Automóvil,68
PAR-007396,POL-007396,OBJ-007396,PER-0059,CLI-07396,CLI-07396,2024-01-01,2024-03-22,Choque,Cerrado,13668.03,Automóvil,81
PAR-007397,POL-007397,OBJ-007397,PER-0014,CLI-07397,CLI-07397,2023-06-05,2023-07-12,Robo parcial,Cerrado,3849.19,Automóvil,37
PAR-007398,POL-007398,OBJ-007398,PER-0048,CLI-07398,CLI-07398,2023-12-02,2024-01-08,Responsabilidad civil,Cerrado,45965.91,Automóvil,37
PAR-007399,POL-007399,OBJ-007399,PER-0044,CLI-07399,CLI-07399,2023-11-02,2023-11-16,Robo parcial,Cerrado,784.74,Automóvil,14
PAR-007400,POL-007400,OBJ-007400,PER-0035,CLI-07400,CLI-07400,2025-10-22,2025-11-10,Choque,Cerrado,105829.48,Automóvil,19
PAR-007401,POL-007401,OBJ-007401,PER-0034,CLI-07401,CLI-07401,2024-03-01,2024-04-23,Choque,Cerrado,40838.86,Automóvil,53
PAR-007402,POL-007402,OBJ-007402,PER-0021,CLI-07402,CLI-07402,2025-04-25,2025-06-14,Granizo,Cerrado,45593.66,Automóvil,50
PAR-007403,POL-007403,OBJ-007403,PER-0054,CLI-07403,CLI-07403,2025-05-25,2025-08-14,Robo total,Cerrado,56592.69,Automóvil,81
PAR-007404,POL-007404,OBJ-007404,PER-0023,CLI-07404,CLI-03937,2024-03-31,2024-06-14,Robo total,Cerrado,3399.64,Automóvil,75
PAR-007405,POL-007405,OBJ-007405,PER-0023,CLI-07405,CLI-07405,2025-04-25,2025-05-15,Robo parcial,Cerrado,32338.96,Automóvil,20
PAR-007406,POL-007406,OBJ-007406,PER-0046,CLI-07406,CLI-06856,2025-08-23,2025-11-05,Robo total,Cerrado,109920.5,Automóvil,74
PAR-007407,POL-007407,OBJ-007407,PER-0044,CLI-07407,CLI-07407,2025-07-24,2025-09-19,Granizo,Cerrado,77344.58,Automóvil,57
PAR-007408,POL-007408,OBJ-007408,PER-0026,CLI-07408,CLI-07408,2026-01-20,2026-03-15,Robo total,Cerrado,27546.18,Automóvil,54
PAR-007409,POL-007409,OBJ-007409,PER-0009,CLI-07409,CLI-01471,2024-12-26,2025-01-15,Incendio,Cerrado,222.11,Automóvil,20
PAR-007410,POL-007410,OBJ-007410,PER-0017,CLI-07410,CLI-07410,2025-07-24,2025-07-31,Choque,Cerrado,29404.28,Automóvil,7
PAR-007411,POL-007411,OBJ-007411,PER-0046,CLI-07411,CLI-07411,2023-07-05,2023-07-26,Incendio,Cerrado,14937.76,Automóvil,21
PAR-007412,POL-007412,OBJ-007412,PER-0025,CLI-07412,CLI-07412,2025-04-25,2025-05-05,Incendio,Cerrado,11686.62,Automóvil,10
PAR-007413,POL-007413,OBJ-007413,PER-0005,CLI-07413,CLI-07413,2025-09-22,2025-11-07,Robo total,Cerrado,36415.57,Automóvil,46
PAR-007414,POL-007414,OBJ-007414,PER-0018,CLI-07414,CLI-07414,2025-11-21,2026-01-05,Robo parcial,Cerrado,21568.34,Automóvil,45
PAR-007415,POL-007415,OBJ-007415,PER-0006,CLI-07415,CLI-07415,2025-12-21,2026-03-10,Incendio,Cerrado,58219.0,Automóvil,79
PAR-007416,POL-007416,OBJ-007416,PER-0008,CLI-07416,CLI-05328,2025-09-22,2025-11-30,Choque,Cerrado,45894.92,Automóvil,69
PAR-007417,POL-007417,OBJ-007417,PER-0019,CLI-07417,CLI-07417,2025-01-25,2025-04-12,Incendio,Cerrado,63608.45,Automóvil,77
PAR-007418,POL-007418,OBJ-007418,PER-0023,CLI-07418,CLI-07418,2024-10-27,2025-01-21,Robo parcial,Cerrado,32968.38,Automóvil,86
PAR-007419,POL-007419,OBJ-007419,PER-0008,CLI-07419,CLI-07419,2025-10-22,2025-12-14,Robo parcial,Cerrado,11881.79,Automóvil,53
PAR-007420,POL-007420,OBJ-007420,PER-0029,CLI-07420,CLI-07420,2024-08-28,2024-10-14,Responsabilidad civil,Cerrado,54702.89,Automóvil,47
PAR-007421,POL-007421,OBJ-007421,PER-0038,CLI-07421,CLI-07421,2025-10-22,2025-11-16,Robo parcial,Cerrado,2855.16,Automóvil,25
PAR-007422,POL-007422,OBJ-007422,PER-0018,CLI-07422,CLI-07422,2024-06-29,2024-09-11,Incendio,Cerrado,32291.11,Automóvil,74
PAR-007423,POL-007423,OBJ-007423,PER-0006,CLI-07423,CLI-07423,2026-01-20,2026-04-14,Robo parcial,Cerrado,28281.28,Automóvil,84
PAR-007424,POL-007424,OBJ-007424,PER-0014,CLI-07424,CLI-07424,2024-03-31,2024-06-09,Granizo,Cerrado,22439.44,Automóvil,70
PAR-007425,POL-007425,OBJ-007425,PER-0059,CLI-07425,CLI-07425,2024-06-29,2024-08-28,Choque,Cerrado,19609.14,Automóvil,60
PAR-007426,POL-007426,OBJ-007426,PER-0007,CLI-07426,CLI-07426,2024-06-29,2024-08-17,Robo parcial,Cerrado,69150.63,Automóvil,49
PAR-007427,POL-007427,OBJ-007427,PER-0010,CLI-07427,CLI-07427,2024-12-26,2025-02-08,Granizo,Cerrado,91881.0,Automóvil,44
PAR-007428,POL-007428,OBJ-007428,PER-0012,CLI-07428,CLI-07428,2025-05-25,2025-08-20,Choque,Cerrado,33474.29,Automóvil,87
PAR-007429,POL-007429,OBJ-007429,PER-0041,CLI-07429,CLI-07429,2025-08-23,2025-11-07,Responsabilidad civil,Cerrado,56630.61,Automóvil,76
PAR-007430,POL-007430,OBJ-007430,PER-0008,CLI-07430,CLI-07430,2025-01-25,2025-04-15,Granizo,Cerrado,35869.27,Automóvil,80
PAR-007431,POL-007431,OBJ-007431,PER-0023,CLI-07431,CLI-07431,2025-07-24,2025-09-11,Responsabilidad civil,Cerrado,92380.65,Automóvil,49
PAR-007432,POL-007432,OBJ-007432,PER-0043,CLI-07432,CLI-03089,2024-09-27,2024-10-08,Robo total,Cerrado,6739.48,Automóvil,11
PAR-007433,POL-007433,OBJ-007433,PER-0007,CLI-07433,CLI-07433,2025-10-22,2026-01-15,Robo total,Cerrado,50512.68,Automóvil,85
PAR-007434,POL-007434,OBJ-007434,PER-0021,CLI-07434,CLI-07434,2026-03-21,2026-05-26,Robo parcial,Cerrado,85735.23,Automóvil,66
PAR-007435,POL-007435,OBJ-007435,PER-0002,CLI-07435,CLI-07435,2026-01-20,2026-02-04,Robo parcial,Cerrado,98448.57,Automóvil,15
PAR-007436,POL-007436,OBJ-007436,PER-0057,CLI-07436,CLI-07436,2025-04-25,2025-07-13,Robo parcial,Cerrado,51865.25,Automóvil,79
PAR-007437,POL-007437,OBJ-007437,PER-0010,CLI-07437,CLI-07437,2024-03-01,2024-05-14,Choque,Cerrado,28963.14,Automóvil,74
PAR-007438,POL-007438,OBJ-007438,PER-0046,CLI-07438,CLI-07438,2024-05-30,2024-08-04,Responsabilidad civil,Cerrado,120862.28,Automóvil,66
PAR-007439,POL-007439,OBJ-007439,PER-0017,CLI-07439,CLI-07439,2025-11-21,2025-12-14,Incendio,Cerrado,57720.94,Automóvil,23
