id_indicador,id_parte,tipo_alerta,score_fraude,descripcion,fecha_deteccion,revisado,confirmado_fraude
FRD-001585,PAR-008101,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-001586,PAR-008104,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,True,False
FRD-001587,PAR-008105,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,False
FRD-001588,PAR-008115,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-001589,PAR-008118,Siniestro en póliza reciente (< 3 meses),58,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-06-24,False,False
FRD-001590,PAR-008128,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,False,False
FRD-001591,PAR-008131,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-001592,PAR-008131,Siniestro en póliza reciente (< 3 meses),65,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-02-24,True,False
FRD-001593,PAR-008135,Denunciante ≠ receptor de pago,93,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,False,True
FRD-001594,PAR-008142,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,True,True
FRD-001595,PAR-008144,Denunciante ≠ receptor de pago,68,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-001596,PAR-008146,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-001597,PAR-008150,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,True,False
FRD-001598,PAR-008151,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-001599,PAR-008152,Receptor de pago sin relación con la póliza,76,Alerta automática: Receptor de pago sin relación con la póliza,2023-10-03,False,False
FRD-001600,PAR-008158,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001601,PAR-008160,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,False,False
FRD-001602,PAR-008183,Receptor de pago sin relación con la póliza,63,Alerta automática: Receptor de pago sin relación con la póliza,2024-05-30,False,False
FRD-001603,PAR-008184,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,False,False
FRD-001604,PAR-008185,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,True
FRD-001605,PAR-008190,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,False,False
FRD-001606,PAR-008195,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-001607,PAR-008202,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,False
FRD-001608,PAR-008206,Receptor de pago sin relación con la póliza,60,Alerta automática: Receptor de pago sin relación con la póliza,2024-01-01,False,False
FRD-001609,PAR-008225,Múltiples partes en corto período,72,Alerta automática: Múltiples partes en corto período,2023-09-03,False,False
FRD-001610,PAR-008229,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-001611,PAR-008239,Siniestro en póliza reciente (< 3 meses),58,Alerta automática: Siniestro en póliza reciente (< 3 meses),2024-12-26,True,False
FRD-001612,PAR-008242,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,False,False
FRD-001613,PAR-008255,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,True
FRD-001614,PAR-008260,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,False
FRD-001615,PAR-008261,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,True,False
FRD-001616,PAR-008262,Monto reclamado supera suma garantizada,60,Alerta automática: Monto reclamado supera suma garantizada,2024-03-01,True,True
FRD-001617,PAR-008263,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001618,PAR-008263,Siniestro en póliza reciente (< 3 meses),73,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-10-22,False,False
FRD-001619,PAR-008267,Perito con alta tasa de aprobación,72,Alerta automática: Perito con alta tasa de aprobación,2024-09-27,True,False
FRD-001620,PAR-008273,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,False,False
FRD-001621,PAR-008275,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,False,False
FRD-001622,PAR-008277,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,False,False
FRD-001623,PAR-008285,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,True
FRD-001624,PAR-008288,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,False
FRD-001625,PAR-008291,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2023-08-04,False,False
FRD-001626,PAR-008292,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,True
FRD-001627,PAR-008294,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-001628,PAR-008305,Receptor de pago sin relación con la póliza,57,Alerta automática: Receptor de pago sin relación con la póliza,2023-09-03,False,False
FRD-001629,PAR-008311,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-001630,PAR-008311,Múltiples partes en corto período,64,Alerta automática: Múltiples partes en corto período,2025-09-22,True,False
FRD-001631,PAR-008313,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,False,False
FRD-001632,PAR-008320,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,False
FRD-001633,PAR-008333,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,False,False
FRD-001634,PAR-008333,Receptor de pago sin relación con la póliza,53,Alerta automática: Receptor de pago sin relación con la póliza,2023-10-03,False,True
FRD-001635,PAR-008340,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2023-07-05,False,False
FRD-001636,PAR-008348,Receptor de pago sin relación con la póliza,54,Alerta automática: Receptor de pago sin relación con la póliza,2025-04-25,False,False
FRD-001637,PAR-008350,Denunciante ≠ receptor de pago,60,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,False
FRD-001638,PAR-008361,Múltiples partes en corto período,67,Alerta automática: Múltiples partes en corto período,2025-07-24,False,False
FRD-001639,PAR-008364,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001640,PAR-008369,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,True
FRD-001641,PAR-008370,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,False
FRD-001642,PAR-008373,Múltiples partes en corto período,67,Alerta automática: Múltiples partes en corto período,2026-01-20,False,True
FRD-001643,PAR-008374,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,False
FRD-001644,PAR-008379,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,True,False
FRD-001645,PAR-008383,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,True,False
FRD-001646,PAR-008384,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,True,False
FRD-001647,PAR-008387,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2025-06-24,False,False
FRD-001648,PAR-008390,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001649,PAR-008390,Perito con alta tasa de aprobación,51,Alerta automática: Perito con alta tasa de aprobación,2025-10-22,False,False
FRD-001650,PAR-008395,Siniestro en póliza reciente (< 3 meses),68,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-06-24,False,False
FRD-001651,PAR-008398,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,True,False
FRD-001652,PAR-008404,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-001653,PAR-008406,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,True,True
FRD-001654,PAR-008412,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,False,False
FRD-001655,PAR-008414,Receptor de pago sin relación con la póliza,65,Alerta automática: Receptor de pago sin relación con la póliza,2024-01-01,False,True
FRD-001656,PAR-008417,Denunciante ≠ receptor de pago,93,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,False
FRD-001657,PAR-008419,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-09-27,False,True
FRD-001658,PAR-008419,Denunciante ≠ receptor de pago,57,Alerta automática: Denunciante ≠ receptor de pago,2024-09-27,False,False
FRD-001659,PAR-008424,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,False,True
FRD-001660,PAR-008435,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-001661,PAR-008435,Monto reclamado supera suma garantizada,61,Alerta automática: Monto reclamado supera suma garantizada,2024-04-30,True,False
FRD-001662,PAR-008437,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-001663,PAR-008440,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-001664,PAR-008447,Monto reclamado supera suma garantizada,56,Alerta automática: Monto reclamado supera suma garantizada,2026-01-20,True,False
FRD-001665,PAR-008452,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-001666,PAR-008462,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2024-09-27,False,False
FRD-001667,PAR-008467,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,True,False
FRD-001668,PAR-008469,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-001669,PAR-008470,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,False,False
FRD-001670,PAR-008470,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,False,False
FRD-001671,PAR-008483,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2025-06-24,False,False
FRD-001672,PAR-008493,Receptor de pago sin relación con la póliza,71,Alerta automática: Receptor de pago sin relación con la póliza,2023-12-02,False,False
FRD-001673,PAR-008494,Siniestro en póliza reciente (< 3 meses),78,Alerta automática: Siniestro en póliza reciente (< 3 meses),2026-01-20,False,False
FRD-001674,PAR-008506,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,True,False
FRD-001675,PAR-008515,Denunciante ≠ receptor de pago,59,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-001676,PAR-008524,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-001677,PAR-008530,Perito con alta tasa de aprobación,52,Alerta automática: Perito con alta tasa de aprobación,2025-06-24,False,False
FRD-001678,PAR-008535,Siniestro en póliza reciente (< 3 meses),59,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-06-24,False,True
FRD-001679,PAR-008542,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,False,False
FRD-001680,PAR-008545,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2024-09-27,False,False
FRD-001681,PAR-008550,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,True,False
FRD-001682,PAR-008551,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,False
FRD-001683,PAR-008555,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-001684,PAR-008570,Múltiples partes en corto período,56,Alerta automática: Múltiples partes en corto período,2025-02-24,False,False
FRD-001685,PAR-008576,Receptor de pago sin relación con la póliza,80,Alerta automática: Receptor de pago sin relación con la póliza,2023-09-03,True,False
FRD-001686,PAR-008585,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,False,False
FRD-001687,PAR-008586,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,True,True
FRD-001688,PAR-008591,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,False
FRD-001689,PAR-008592,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-001690,PAR-008596,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-001691,PAR-008599,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,True
FRD-001692,PAR-008600,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-001693,PAR-008612,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,False
FRD-001694,PAR-008613,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,False,False
FRD-001695,PAR-008627,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,True,False
FRD-001696,PAR-008635,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-001697,PAR-008644,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001698,PAR-008646,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,False
FRD-001699,PAR-008651,Receptor de pago sin relación con la póliza,61,Alerta automática: Receptor de pago sin relación con la póliza,2023-08-04,False,False
FRD-001700,PAR-008654,Denunciante ≠ receptor de pago,93,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,False,True
FRD-001701,PAR-008656,Receptor de pago sin relación con la póliza,61,Alerta automática: Receptor de pago sin relación con la póliza,2025-01-25,False,False
FRD-001702,PAR-008665,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,False
FRD-001703,PAR-008676,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-001704,PAR-008680,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-001705,PAR-008684,Múltiples partes en corto período,74,Alerta automática: Múltiples partes en corto período,2024-07-29,False,False
FRD-001706,PAR-008685,Receptor de pago sin relación con la póliza,55,Alerta automática: Receptor de pago sin relación con la póliza,2023-10-03,False,False
FRD-001707,PAR-008692,Receptor de pago sin relación con la póliza,57,Alerta automática: Receptor de pago sin relación con la póliza,2024-09-27,False,False
FRD-001708,PAR-008694,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,False,True
FRD-001709,PAR-008700,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,True,False
FRD-001710,PAR-008701,Perito con alta tasa de aprobación,61,Alerta automática: Perito con alta tasa de aprobación,2024-09-27,False,True
FRD-001711,PAR-008706,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2024-01-31,False,False
FRD-001712,PAR-008708,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,False
FRD-001713,PAR-008711,Siniestro en póliza reciente (< 3 meses),58,Alerta automática: Siniestro en póliza reciente (< 3 meses),2024-12-26,True,False
FRD-001714,PAR-008716,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,False,False
FRD-001715,PAR-008716,Receptor de pago sin relación con la póliza,58,Alerta automática: Receptor de pago sin relación con la póliza,2023-12-02,False,True
FRD-001716,PAR-008718,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,True,False
FRD-001717,PAR-008721,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,False,True
FRD-001718,PAR-008726,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2023-07-05,False,False
FRD-001719,PAR-008729,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-001720,PAR-008739,Monto reclamado supera suma garantizada,55,Alerta automática: Monto reclamado supera suma garantizada,2025-12-21,False,False
FRD-001721,PAR-008741,Monto reclamado supera suma garantizada,56,Alerta automática: Monto reclamado supera suma garantizada,2024-06-29,False,False
FRD-001722,PAR-008759,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,True,False
FRD-001723,PAR-008761,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,False
FRD-001724,PAR-008762,Siniestro en póliza reciente (< 3 meses),84,Alerta automática: Siniestro en póliza reciente (< 3 meses),2023-07-05,False,False
FRD-001725,PAR-008763,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-001726,PAR-008767,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,True
FRD-001727,PAR-008776,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,True
FRD-001728,PAR-008778,Perito con alta tasa de aprobación,78,Alerta automática: Perito con alta tasa de aprobación,2024-04-30,True,False
FRD-001729,PAR-008780,Múltiples partes en corto período,78,Alerta automática: Múltiples partes en corto período,2024-08-28,False,False
FRD-001730,PAR-008781,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,True,False
FRD-001731,PAR-008786,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,True,False
FRD-001732,PAR-008787,Parte reportado justo antes del vencimiento,52,Alerta automática: Parte reportado justo antes del vencimiento,2025-10-22,False,False
FRD-001733,PAR-008794,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,True,False
FRD-001734,PAR-008795,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-001735,PAR-008797,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-001736,PAR-008797,Parte reportado justo antes del vencimiento,64,Alerta automática: Parte reportado justo antes del vencimiento,2024-03-31,True,False
FRD-001737,PAR-008807,Perito con alta tasa de aprobación,63,Alerta automática: Perito con alta tasa de aprobación,2025-02-24,True,False
FRD-001738,PAR-008809,Denunciante ≠ receptor de pago,60,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001739,PAR-008823,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,False,False
FRD-001740,PAR-008831,Múltiples partes en corto período,52,Alerta automática: Múltiples partes en corto período,2023-10-03,False,False
FRD-001741,PAR-008835,Monto reclamado supera suma garantizada,65,Alerta automática: Monto reclamado supera suma garantizada,2024-12-26,False,False
FRD-001742,PAR-008838,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-001743,PAR-008843,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,False,False
FRD-001744,PAR-008847,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,False,False
FRD-001745,PAR-008848,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,True,False
FRD-001746,PAR-008851,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,True,False
FRD-001747,PAR-008869,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,True
FRD-001748,PAR-008885,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,True,False
FRD-001749,PAR-008886,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,True,False
FRD-001750,PAR-008907,Monto reclamado supera suma garantizada,64,Alerta automática: Monto reclamado supera suma garantizada,2025-06-24,False,False
FRD-001751,PAR-008908,Múltiples partes en corto período,67,Alerta automática: Múltiples partes en corto período,2024-11-26,True,False
FRD-001752,PAR-008909,Siniestro en póliza reciente (< 3 meses),76,Alerta automática: Siniestro en póliza reciente (< 3 meses),2026-03-21,False,True
FRD-001753,PAR-008910,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,True,False
FRD-001754,PAR-008913,Siniestro en póliza reciente (< 3 meses),71,Alerta automática: Siniestro en póliza reciente (< 3 meses),2024-01-01,True,False
FRD-001755,PAR-008917,Múltiples partes en corto período,78,Alerta automática: Múltiples partes en corto período,2025-12-21,False,False
FRD-001756,PAR-008920,Receptor de pago sin relación con la póliza,53,Alerta automática: Receptor de pago sin relación con la póliza,2026-02-19,False,False
FRD-001757,PAR-008922,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-001758,PAR-008926,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-001759,PAR-008926,Perito con alta tasa de aprobación,57,Alerta automática: Perito con alta tasa de aprobación,2024-01-01,False,False
FRD-001760,PAR-008927,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-001761,PAR-008937,Siniestro en póliza reciente (< 3 meses),53,Alerta automática: Siniestro en póliza reciente (< 3 meses),2023-10-03,True,True
FRD-001762,PAR-008938,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,False,True
FRD-001763,PAR-008940,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,True,False
FRD-001764,PAR-008944,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,True,False
FRD-001765,PAR-008949,Múltiples partes en corto período,66,Alerta automática: Múltiples partes en corto período,2025-07-24,True,False
FRD-001766,PAR-008954,Receptor de pago sin relación con la póliza,63,Alerta automática: Receptor de pago sin relación con la póliza,2025-01-25,False,False
FRD-001767,PAR-008959,Siniestro en póliza reciente (< 3 meses),69,Alerta automática: Siniestro en póliza reciente (< 3 meses),2026-03-21,False,False
FRD-001768,PAR-008964,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,True,False
FRD-001769,PAR-008964,Siniestro en póliza reciente (< 3 meses),50,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-07-24,True,False
FRD-001770,PAR-008971,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-001771,PAR-008974,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,False
FRD-001772,PAR-008978,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,False
FRD-001773,PAR-008982,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-001774,PAR-008983,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-001775,PAR-008984,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2023-07-05,True,False
FRD-001776,PAR-008988,Parte reportado justo antes del vencimiento,61,Alerta automática: Parte reportado justo antes del vencimiento,2026-03-21,False,False
FRD-001777,PAR-008990,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,True
FRD-001778,PAR-008991,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2024-09-27,True,True
FRD-001779,PAR-008997,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-001780,PAR-008999,Denunciante ≠ receptor de pago,68,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,False
FRD-001781,PAR-008999,Múltiples partes en corto período,67,Alerta automática: Múltiples partes en corto período,2024-06-29,False,False
FRD-001782,PAR-009008,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,True,False
FRD-001783,PAR-009020,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,True,False
FRD-001784,PAR-009035,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-001785,PAR-009036,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,False
FRD-001786,PAR-009038,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,True,False
FRD-001787,PAR-009042,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,False,False
FRD-001788,PAR-009043,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,False
FRD-001789,PAR-009051,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,True,False
FRD-001790,PAR-009061,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,False,True
FRD-001791,PAR-009064,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,True,False
FRD-001792,PAR-009080,Monto reclamado supera suma garantizada,64,Alerta automática: Monto reclamado supera suma garantizada,2024-12-26,True,False
FRD-001793,PAR-009089,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-001794,PAR-009089,Receptor de pago sin relación con la póliza,64,Alerta automática: Receptor de pago sin relación con la póliza,2026-01-20,False,False
